model,kind,digit,index_in_kind,request_id,rlm_code_correct,rlm_nl_correct
Gemini 2.5 Pro,kmp_matcher,27,8,823e4ce79a84426b6a3b81a94747b693c3002a9d1adca5aebbd55d4491931242,False,False
Gemini 2.5 Pro,jarvis_march,10,5,d06f1406c41a6aa4c88a857c57cb9af614a066e4575cb6d2978fa88483ad5411,False,False
Gemini 2.5 Pro,jarvis_march,8,3,ddfeb96fcc871c2d079bc8f15979b91d9f7ca05b1c70a81e29b59b715fab5b64,False,False
Gemini 2.5 Pro,kmp_matcher,31,10,3aa9220a2c2f90c319377979a794c0981b92b87c8d4a850b18a4e91003c3bff4,False,False
Gemini 2.5 Pro,kmp_matcher,22,5,693064bf9b493e95e7284b5079db6babc7e002bf6b47797a033a4e9e478dfce0,False,False
Gemini 2.5 Pro,kmp_matcher,23,6,bad402c0b1113baa7ede5a1e5dbf3af303e4d7a5a06f3da4b0161b098d79e203,False,False
Gemini 2.5 Pro,kmp_matcher,13,2,dfa1ea19ad060a75ddf605e620511ef7e0300b82347fe13f5bb0bb99d6e3d0e9,False,False
Gemini 2.5 Pro,kmp_matcher,43,13,7e3a5c90d89189bc75d223b7ce39930092c6ffe8f809052332c904c2edef3d45,False,False
Gemini 2.5 Pro,kmp_matcher,30,9,a7564aa5ac1fc79c028ea04e529e9c3931082e24558fd7fa48ae0df348de03f2,False,False
Gemini 2.5 Pro,insertion_sort,13,4,467c077bc08045aef8e0d51572147070aed42f11dca2251d6e61be5346f8e168,False,False
Gemini 2.5 Pro,kmp_matcher,47,16,da545115d6390ef6a76e3625794273ecf66d6f926800a5a6f153b30163dbb2b6,False,False
Gemini 2.5 Pro,kmp_matcher,44,14,de4389a7f189bfd5699249a44523d501f526a2761513d4c3e143ba162c5bc5bb,False,False
Gemini 2.5 Pro,kmp_matcher,49,18,a5cc9d60c964bfa4f710daf39290dee4dbc39783a19ca214b0ee40295e48148b,False,False
Gemini 2.5 Pro,kmp_matcher,48,17,bc32aaf4157ee41be66c4e3e44556962661a14eee839df7482b08ad39b988631,False,False
Gemini 2.5 Pro,kmp_matcher,25,7,fd71a5aa73426661893a8f368b8d4b75eb1126bbcabe38926969943aee11285f,False,False
Gemini 2.5 Pro,kmp_matcher,55,21,e041356fdd52910a7f85a06845a23fae9d7090d7413af58abac8df69c197dceb,False,False
Gemini 2.5 Pro,knap,2,2,d07344a5b2a5399b42bd81cf89119767cb0911b3f703fdf47e691d97bf85da43,True,True
Gemini 2.5 Pro,knap,4,4,de71b7deb26509bfc36f3481bf9246e5441816d4bb9ba652e08d7028a7c7524c,True,True
Gemini 2.5 Pro,knap,4,3,44f287feb418acc9e8014391f41770b9177693c87f26eb419ceb207c87ca9a29,True,True
Gemini 2.5 Pro,kmp_matcher,54,20,5d5065de3b0f0faf9844cdedea4859e0abf6c3498ac10a4544f68336b7d1c5c5,False,False
Gemini 2.5 Pro,kmp_matcher,38,12,85402fb6cb65e08a7590126f6305a0dd6b7fe93694c3051dc501962abbffda26,False,False
Gemini 2.5 Pro,knap,2,1,251adc3c281ae6bd072c6845f4ff43db50c818b933e6a003023ba61410ccf1bc,True,True
Gemini 2.5 Pro,knap,6,6,83d8a97153bb681d8281ebaf4c10eba46198d07136624df45b9c41bbee0f5965,True,True
Gemini 2.5 Pro,kmp_matcher,52,19,144b2ecef7b968f1da3fdf892cab4da9aad17c1e927634c52a45893fac1e6c05,False,False
Gemini 2.5 Pro,knap,8,8,04ac9658f6a780ec2becbdce9889f74fa4f13253db5f1ad9c2b16c1f1e9ba532,True,True
Gemini 2.5 Pro,kmp_matcher,63,22,07db3d54de55742974e346412eed897b3bb4fb5999d0f79f342871bd4c318d41,False,False
Gemini 2.5 Pro,kmp_matcher,64,23,f0fc336c0d0376961d43a1fc9b85689d00acee1cb5da4c8f0bef48f60f47e388,False,False
Gemini 2.5 Pro,knap,8,7,292ec55d01138f64e9d5b57da8b13209990104f4a602e142f962b5c9175bee95,True,True
Gemini 2.5 Pro,knap,6,5,728e7659a44ef0421ba3df952c1f25924a9f03a62d535af5e623a85bb1bb377f,True,True
Gemini 2.5 Pro,knap,12,12,c0293a9e4409bb843806d9db685a6ac1bbc152975c21de9b41aa628bb5aa49de,True,True
Gemini 2.5 Pro,knap,10,10,bbac666540ee656b2a097c7e41ab81a36814111a9d744270bec429d36221105a,True,True
Gemini 2.5 Pro,kmp_matcher,46,15,a5816ab4076eda73c505b65f75991f50b0355898f36e511bcca970cb8483c1a9,False,False
Gemini 2.5 Pro,knap,18,18,bff36803dcc8e0d9cdea6845918a2a65c54df8ffa973050661c617d40cc7b0e4,True,True
Gemini 2.5 Pro,knap,10,9,de8a21b246cbf71d53be1a0b779dbb4532ce48f0b77f9cb5570e7d341919d3ac,True,True
Gemini 2.5 Pro,ksp,0,4,6cf66a4483ae889fde6e959459c7a309514757edbda551a2b00608290a4c50c9,True,True
Gemini 2.5 Pro,knap,18,17,db13d02f81242c14f327134f71bdb3ad8e1774ced335d504931d0a19e2451bd7,True,True
Gemini 2.5 Pro,knap,14,13,d0bca116198dd566c537a6dd59903573a76676978f908bed0aaaea526bb5b29f,True,True
Gemini 2.5 Pro,knap,12,11,b585b09d9c6f4d59d208f5dc181e76eeb9dcbd88537f285316bde8410e58320c,True,True
Gemini 2.5 Pro,knap,16,15,d40f31efa36af161c0e0ff2d7b664887997c8ad4e8a1bab1e7c502d86dffa361,True,True
Gemini 2.5 Pro,ksp,0,2,9a3053d0be119c333ea141c0d9be82908e8bdd13bacb4857c2f890ec79cbf197,True,True
Gemini 2.5 Pro,knap,20,19,4ca14750eccb5d1f19679bc51c1c9826c3d59a1025225dadd9004590247bf347,True,True
Gemini 2.5 Pro,ksp,0,1,854150e116d0c5c227c964257a48e543da615ded8c256c9f92730444cffc2728,True,True
Gemini 2.5 Pro,knap,14,14,dcdf52fdb1979dd8643201a5a36f2a2f34708d1b4daab92278758f4aa28c9b5d,True,True
Gemini 2.5 Pro,knap,20,20,1c8b63b8e866b4b8d42302d141816f67365c55c7a4cd77c7b0302aa25f0ef00a,False,True
Gemini 2.5 Pro,ksp,0,5,b9886e3ffb3c50e406cb4e3b7d0044f7678f78813f4cd8e5ca80b289dfd851ec,True,True
Gemini 2.5 Pro,ksp,0,6,663167c01b2726e85c698f4c0a9c3ece7ea355bb9488e7591627498ee01ca32a,True,True
Gemini 2.5 Pro,ksp,0,9,60645d0818dbf8801ab3832afce77528934c34365d66d4a7467f66c153fbc545,True,True
Gemini 2.5 Pro,ksp,0,10,a6774a86ba95d7dd30873513d3a5ec6fdd35d7f3d9fde4ce0c3b721bbd1f4852,True,True
Gemini 2.5 Pro,ksp,0,7,3c0ab3a3c033f4d9c184ddf1ec2b632627250295fdbd758fd9f6518480bf977a,True,True
Gemini 2.5 Pro,ksp,0,3,9f25cf7f49db8119adfd8211933f15973a3faca4f82c2bd88ddb9a2284b626e2,True,True
Gemini 2.5 Pro,ksp,0,8,81826e852ba96b7493e6132e7a84884c3e39300768b96d9dab7a35008c396ba4,True,True
Gemini 2.5 Pro,ksp,0,12,02d2b1e6eb1f9db342079a94372913750a9e0e4b8afc0a1930badb14db6119a9,True,True
Gemini 2.5 Pro,ksp,0,11,21041a1a8e33655d9479f5dac1e8c8c95b32657358d8958cb082e0feb9626816,True,True
Gemini 2.5 Pro,lcs,2,1,5864ad52ba92f4bdafb9ad95977342d38ab604696e4eeebaf43e007eec6f1151,True,True
Gemini 2.5 Pro,ksp,0,13,e351ddbabd5c3257bfa37e53809cd606cd2bef8b5e318b6dc5d45213673ccba6,True,True
Gemini 2.5 Pro,ksp,0,15,3a9cb174279bb5bdd9a29939528ad24cb28f6e4e3d4d231d67841297fa55a298,True,True
Gemini 2.5 Pro,lcs,2,2,704eb2b397d5c3d718d4159184b2cad6afb3f38c422e1497109526be353fdf24,True,True
Gemini 2.5 Pro,knap,16,16,5b18aed3265ef39841bfa0da66a9845b2106d5aa1d429d900d1070a16f5de8c0,True,True
Gemini 2.5 Pro,lcs,4,3,5ccb176fdb59aadd60327009af229024d5885e4868459491483240a752247e8a,True,True
Gemini 2.5 Pro,lcs,4,4,f07bb93951ad8716b9bcd4910facd4ec2b43fd5a71f4d23f38199effc5616d8e,True,True
Gemini 2.5 Pro,lcs,8,7,369f33142a5b2b9ddabcf94a4e6f90fb35aaa6738096fff39b135d0802202967,True,True
Gemini 2.5 Pro,lcs,10,10,86149a335a6c1c1e52bd8beca4c3311250d0e51be82dd2bedb5863ae98f8df99,True,True
Gemini 2.5 Pro,lcs,6,6,aad91475cc34049aa22dc200aaacd488a5920698d514374b5f8210b625c4b69e,True,True
Gemini 2.5 Pro,lcs,8,8,d8b8fc20f5709c8de8e3eaf13b872987a4d55ce7c3fe5a60da69714ebde24a25,True,True
Gemini 2.5 Pro,lcs,6,5,7a9ebff4c7b77d5211aa0ca6768001f0d95503f99fe62e7b4cec183f5bb721dc,True,True
Gemini 2.5 Pro,lcs,10,9,83a97416b023c77bdaa6c0e6fc86d8546779bc81463302cc7633a407fffc199b,True,True
Gemini 2.5 Pro,lcs,12,11,a882dbed0ce40b8f7db1f5e640abecfb6582f1f9829af1bd07a5d06e62b72b68,True,True
Gemini 2.5 Pro,lcs,16,15,042e0435eb8234a6fde3b3a0d21d34abcadf2c6e565df98268aef90e272b75bf,True,True
Gemini 2.5 Pro,lcs,14,13,984c7cf93bfc8da04c32dcb1ea72a862f02adf70e9133d88881a80ee5c97ab13,True,True
Gemini 2.5 Pro,lcs,14,14,8175b8e488e662a7113f52694c270fd357a8dc151fc351935c8bafdbe650dfb7,True,True
Gemini 2.5 Pro,lcs,12,12,85d4632f18abc792d85a16df93f4ee7248e334c8e1ccda348b94cdfa96d4c0e5,True,True
Gemini 2.5 Pro,lcs,18,18,64bcbec87c6a185aa5faa18c3def21ddcb0d25ea925be28523a91f0afdcc31c5,True,False
Gemini 2.5 Pro,lcs,18,17,4764ec5ec12363dec99bed004f3d407ac522b7d87fad83890c05cba1bd67a8e6,True,True
Gemini 2.5 Pro,lcs,16,16,425ac79cc9d0f4aadf4fc4189d8a1c6293cf7db3488725556b454de9a1d35811,True,True
Gemini 2.5 Pro,lcs_length,4,1,843de9a9f45b475b22c106ee54426019d3fc5117eb533681d1709d388f312039,False,False
Gemini 2.5 Pro,lcs,20,20,3bd6e5cd8d09c3f2308eebb7b135a9415e9088908b10db5b0195d6221f244942,True,True
Gemini 2.5 Pro,lcs_length,11,3,25dc014b99e922449249f58bcc74c9c99729811573edc99be69a53fed66eaa21,False,False
Gemini 2.5 Pro,lcs,20,19,59f468ac4699b390dc5f5881b4cffdae2a402a5b66e268d1ac5e4940fad24cfe,True,True
Gemini 2.5 Pro,ksp,0,14,b234ec71f4f3537fe751ccc95953e3aa887918b46540db8db35d6d986b70f9ce,True,True
Gemini 2.5 Pro,matrix_chain_order,6,3,12033ebd2ee554711995f1b4f76770d1b64202ffcaf471581de20fdc64b3f616,False,False
Gemini 2.5 Pro,lcs_length,10,2,64b558bd5ddb69476576e72855cd5825d4f5f0d335d52b2ee6ccf0068bfbf7a1,False,False
Gemini 2.5 Pro,matrix_chain_order,4,1,48af620c8c6852b017010b4e6fc5fbbcc7b1469b3cff459bb8d83ad24026c9a2,False,False
Gemini 2.5 Pro,matrix_chain_order,5,2,a8afed4a891aef6daab5441a3745cf4e4182142d3ad51be982a1a96c8a262e12,False,False
Gemini 2.5 Pro,minimum,9,2,cb7ba5c24be8662daada71dcc7cf3e9c2bb921523584d3ddffaaca82384086d0,False,False
Gemini 2.5 Pro,minimum,8,1,6892dfa120b1bf319f5ff852341e2c2faf4e163f274a8a0125afe53f9cff7e08,True,True
Gemini 2.5 Pro,matrix_chain_order,7,4,56295e2c475626a760a1f9c00fffa0fa62ba5b5fbea34e3d3b59642f3cd0c887,False,False
Gemini 2.5 Pro,minimum,18,3,10a09ae4740ec1e34eaf0d17aa296f0e80aceed6b1b85aa8eeae926431de2949,True,False
Gemini 2.5 Pro,matrix_chain_order,8,5,4ad037ecaf1a9f079996354f4a899789807949414d3dc21d5552aca6df74b113,False,False
Gemini 2.5 Pro,minimum,21,4,cb4f4749508bd8ad7988a91016a84b56285f88c55290f31571b357c51d04d42c,False,False
Gemini 2.5 Pro,matrix_chain_order,10,6,f15813904ad30df65cfdcc0e3ab09f987a066b0bf16b58522d330eee0d0bbbf5,False,False
Gemini 2.5 Pro,minimum,22,5,aa66aa5007d72cd3c30c11b201ef0c3f6a5fbcb9e5c054a17b193993a7660584,False,False
Gemini 2.5 Pro,matrix_chain_order,12,7,9b8faa06a188b7eccd7fc6977b52be0e656f1bba61d804745d1bdaecce584213,False,False
Gemini 2.5 Pro,minimum,29,10,8b6d39c4be5be0f911cf7445ffbb23348ba456cbe2463b82792f26665d4128d0,True,False
Gemini 2.5 Pro,minimum,27,8,461daa52910b5e51568d1e45d200f18948004b6fe4c8c07601190473cbb6e51a,False,False
Gemini 2.5 Pro,minimum,25,7,0f154eaac7e5fdb75a745176c85622c67dd19807c86ecb6bdbce59501f0ff224,False,False
Gemini 2.5 Pro,minimum,28,9,d8c5ae3ebc61c1e7388014f95dee9b9cb2e324711c28b1ea9c5698cc7967bcc4,False,False
Gemini 2.5 Pro,minimum,23,6,c256e2ef9933f7d2a1d9ab01bb3a8dc1d3ad8d3f41ce961d08a5f32800bba71e,True,False
Gemini 2.5 Pro,minimum,32,12,d6f04a1ec7bf5f54f8c12b7dac841c511301a4fa108d2fd9118e0b0015e65bf7,False,False
Gemini 2.5 Pro,minimum,30,11,c6e65cafe1b3d8cc0aabdb352e51f584472e0ec5eced698ec5ab0ff3cc4dc0c6,True,False
Gemini 2.5 Pro,minimum,40,16,7067cb95984b794cea1bc4a3bace9be9890d03055f6b8ef7db480a2181c1e9bd,True,False
Gemini 2.5 Pro,minimum,38,15,aa1bd6b6522e8badb66562f77f885ff556fcd0e7d2757d22d3424583223116a6,False,False
Gemini 2.5 Pro,minimum,33,13,bdc9f03036287c68d4bacca63f2966a70f8b12231a60c516afcae072eae95b21,False,False
Gemini 2.5 Pro,minimum,37,14,93b6d995882c1d04f99a21d31c05be3bf7ed84b3176e71b6d0198fef4fd3a386,False,False
Gemini 2.5 Pro,minimum,41,17,27086df33ae340bf5072d129e6088cedc3423906b164e102f5111a1c9a160ac1,True,True
Gemini 2.5 Pro,minimum,46,20,b0e45d4e56027bfb8db9955cdc64dbfd397a4129466d9376ac23daeaa3dd8c9c,False,False
Gemini 2.5 Pro,minimum,56,23,b8aa2ccefac3d1e654df8e3fb3db300106f5e9c1c713c7912f539bb8e6a13a3a,False,False
Gemini 2.5 Pro,minimum,49,21,fd7f0edfd3fd0d69b8c2cf2fb90a63bc61bcb5a73cffdad04778ad15c31b35cb,False,False
Gemini 2.5 Pro,minimum,60,24,f03772ce29887641e67bcf78025064640b3c05ef3d7ad46107a790e52bc4dada,False,False
Gemini 2.5 Pro,minimum,45,19,f11c9b24eca60444198865e9ec77034f5cb4822b2a2b92e51785081968fe83f2,False,False
Gemini 2.5 Pro,minimum,44,18,d48337ccbb90e459d4496c9fc6d151dc2e1dfa49cb8b8a5a39eedce572ef143a,True,False
Gemini 2.5 Pro,minimum,63,25,57ed9f58d85e09614fd0dc33c42e5afea282e9c096adb8fb6096fb22dadce033,True,False
Gemini 2.5 Pro,msp,0,1,f95b314add3f1cb5743580b1b79b94e78a4a1662ffc5d297b552d76ef53d17e1,True,False
Gemini 2.5 Pro,msp,0,9,f8ead72e26c34b3b24b94664cccb15df40718f75441a5af929716d2fd3b67ef9,True,True
Gemini 2.5 Pro,minimum,55,22,bae0e92068832beed44df3ed0cf5f580d207edca7bcf26ad7d2fecc1ca5efdb8,True,False
Gemini 2.5 Pro,msp,0,2,62453c10fd62edd80b0e7d2530bbfca76a564b6df11f37e9dd37bab942b3f919,False,False
Gemini 2.5 Pro,msp,0,4,141b34666673e9f64687d37710e0b8894db696e11dd9a9dcd587c17d039b3ab1,True,False
Gemini 2.5 Pro,msp,0,7,999f460dc0ab8ea091068ed832d55a0a80ad8d4fdf43d2bf56d21b6b9a6d56f0,True,True
Gemini 2.5 Pro,msp,0,3,63f26beb7ae03bbc31669b8710a0bfe7b1b825e45f5f5aab54d94dfc1b681564,False,False
Gemini 2.5 Pro,msp,0,5,a8eba6e233ec507bfa2c8062dde5b17e491d123858fdebb4fe3de7f18454a504,True,False
Gemini 2.5 Pro,msp,0,8,42e2c84981217ce01aa556b54dce723d0b082d26749826fbd13a3f8025ffaa6b,True,True
Gemini 2.5 Pro,msp,0,6,b8392bed603130089b09655acc8008027022e26fc0fcd184cef6a87f0c771c24,False,False
Gemini 2.5 Pro,msp,0,10,5b09ac8621562ecb01116b5116163cef8492f75ef90f4fc021f8e8d916296fc4,False,False
Gemini 2.5 Pro,msp,0,11,15325a4b142701ee99bf9b84bff7962ec2b93e706ca07d887a6b67ade09fcb3e,False,False
Gemini 2.5 Pro,msp,0,13,14ced6e80436688858f81818bf09aa79806367f2f81035af46f5741fbaf4d73c,False,False
Gemini 2.5 Pro,msp,0,14,1a850f50f275fca97133a817b9fa3f152f186868c390c2713ebed32adaddbf9d,False,True
Gemini 2.5 Pro,msp,0,12,3dc8942e2748f1abb60a2572345b5e9b96c28ae88d8573a82d3878b10ecf0e75,False,False
Gemini 2.5 Pro,mst_prim,12,5,9a67407b065780ec11d444134d3ad43ed9f26142d609d2f17bf4a70fcc946464,False,False
Gemini 2.5 Pro,mst_kruskal,10,1,b017747af880b1c92ff96122af66a41bf961d7cab508ce2a94384ec262e73cce,False,False
Gemini 2.5 Pro,mst_prim,5,1,b8b0187ef8bd669d760d269e0ed19bfb746885fb6cda6f92614a416dc1735928,False,False
Gemini 2.5 Pro,mst_prim,7,3,ee2778c1b76de5dad79f9c549c2720612931d541406700cd4399bd03c98ed8e4,False,False
Gemini 2.5 Pro,msp,0,15,c3bb8bf35956052f62f02a3cb6ba5392952c11c0c61944ca762efa240883295b,False,False
Gemini 2.5 Pro,mst_prim,6,2,05ff4711d4e406e81bbe43af4e1741fb86884c5f544e9805666c333a510cba28,False,False
Gemini 2.5 Pro,mul,2,1,efd6a7df97e71b01c3a1febe08e4175baa49e022ee6184ee74d7875afae919b4,True,True
Gemini 2.5 Pro,mst_prim,9,4,5c56e5c97bed46ff0eed612aa3ccb736561b9ebc3b0a6eabf0b27eb1dc7596a3,False,False
Gemini 2.5 Pro,mul,4,3,55813a00854710c71431a118c3d76f01b2e8b9f10fe25f9e1bdbaebec0ddac5f,True,True
Gemini 2.5 Pro,mul,2,2,58c8f78fc626cd0b82d374b3b4036505db9cc13b9a4fe0e6b2410efe3d609421,True,True
Gemini 2.5 Pro,mul,4,4,7d27d2939340b39fe36b7ac55ae31d7b6312ead53295ac50c4ff9df74cd7779c,True,True
Gemini 2.5 Pro,mul,6,5,05796c2734d0cca878a40b0b2576c51fdc745748e696320188fe4ebc499238ec,True,True
Gemini 2.5 Pro,mul,8,8,a274c159f6f9cbfe676309f728324dfab847b3c9683b5bd30268aa558d680120,True,True
Gemini 2.5 Pro,mul,12,11,c08d18cc2d9b9bf291cf55b533ca56a815eab0cf763395a5686df51debdf8147,True,True
Gemini 2.5 Pro,mul,10,10,d18ace4f35bf9736942702f4d59e58ed10a175ddd3a93d94c8f8806ad11f97a5,True,False
Gemini 2.5 Pro,mul,14,14,ac44f68ce59cb047741091497814128bd6f117420d041cc9c42ebb6eeca7c679,True,False
Gemini 2.5 Pro,mul,8,7,a65c9ffb923f596cfa69aa243d406d46b210cceb9259b6ad360fde05fb1a7f0f,True,False
Gemini 2.5 Pro,mul,6,6,1ca7c5cc942a34d17e22d7f0654dd01bb850a5292b141b591181e2954c39dd14,True,False
Gemini 2.5 Pro,mul,12,12,1f926395a61d26a7cfae4ac374eda4aac4d0f325b5255752f4865bb606a70464,True,True
Gemini 2.5 Pro,mst_prim,25,11,b0569ada865b054192a610f642bc3856bea57667a6c6da82b368f8b3afce233d,False,False
Gemini 2.5 Pro,mst_prim,14,7,57086d9a3079a07537edbca298b0b3debb9183c2b7079c0914fd22c01b2b7b6d,False,False
Gemini 2.5 Pro,mul,16,16,256edcf25cbdfc1b58e13463291dcf463bb09c2def033828d54b2a55cf5a6c40,True,True
Gemini 2.5 Pro,mul,10,9,baa22335efe91b7f76100f66f84f3d33ee2b84796bcf99d3ceaa7b3f511fd7f2,True,False
Gemini 2.5 Pro,mul,16,15,e033e09753981424cbb99185c382222a93100e8125266583fc2dc6344fdb596a,True,False
Gemini 2.5 Pro,mul,18,18,05e01f4921bc358c177af991eefd10d530d987437afcf341084ad4963407e28d,True,True
Gemini 2.5 Pro,mul,18,17,332fd97c6330c3a3f5388a598a7110744167b9df08e5a0388dbaf9c56bd3fc3e,True,True
Gemini 2.5 Pro,mul,14,13,f84777e4ba0d2307dc69ecf26052ecac43abec40a864e91b087eb9743afad283,True,True
Gemini 2.5 Pro,mst_prim,13,6,6ff15b26550a5a53f828dd9bd7baed51fe52c8f56bb5eeca4623cae1a2630409,False,False
Gemini 2.5 Pro,mul,20,19,514316bcacb84eeb69261f42358e341cdaa052b3171f3f5f5738e9a1e49b3698,True,True
Gemini 2.5 Pro,naive_string_matcher,6,2,fe0318bd27bc9a9dbac1673dd7269b1f3ee14db1cef71fe98ae80959a655ca13,False,False
Gemini 2.5 Pro,naive_string_matcher,13,5,dccca6e783880a0ba365c0aa27fe073ba51afdbc39d877b2fbafcf0aed96cb21,False,False
Gemini 2.5 Pro,mul,20,20,00afd9842ba173974cd48ec23a7939de1182269570027ad7058370e06661de34,True,True
Gemini 2.5 Pro,naive_string_matcher,5,1,1abac6f074be086a39ea1b3897addba6d6cc231cc89b89735045f91eb37b6889,False,False
Gemini 2.5 Pro,naive_string_matcher,10,4,ceacc725df5998d77d98ba3e5aea6659eaa1a2a91fd81bc01a73b138d9559207,False,False
Gemini 2.5 Pro,naive_string_matcher,9,3,15be03d7c57c5f3ed7f122530cb444d7b89aedb18a99581aca30525d3cfff65f,False,False
Gemini 2.5 Pro,naive_string_matcher,20,8,f5b8e02214b6126e43d24f2b63256b663eacb347646be35d7213c6d29b080bfd,False,False
Gemini 2.5 Pro,naive_string_matcher,32,14,8154f646f3b35f729de1906ef1a686e7b556fd420707b6b159246adfe23e0e40,False,False
Gemini 2.5 Pro,naive_string_matcher,14,6,26794cec776fbe5387918d4144f5973ec6ca86feb2a1b6ff2c3027b072e2a9c4,False,False
Gemini 2.5 Pro,mst_prim,17,8,9909ab2d1c9e3bbe759442ff543e9a6011fd0d771ddd8b3ae407429d43c4381c,False,False
Gemini 2.5 Pro,naive_string_matcher,22,9,6aff4da88c7525e51f225dc874143f963a45e42fd53fbd5a42f27f34ef4fe95e,False,False
Gemini 2.5 Pro,naive_string_matcher,23,10,efa6ea4807b4dee418d8b537f2d2ba7fde1733d446f0279952238dfc6b12b9ef,False,False
Gemini 2.5 Pro,naive_string_matcher,36,15,1b6504d20fca6cf1097dfafda2f832db94aa18dd576228fffb837c7d646bb279,False,False
Gemini 2.5 Pro,naive_string_matcher,27,11,6bd780b4492b3bbe18e2db34a7ef7b64d9d5c548a0811bd6fe3c8a17a4434a6a,False,False
Gemini 2.5 Pro,naive_string_matcher,30,12,3f82372ea3fa44e3cd43cfd1f527f062cc99b1e38204b3816f0864e1021d3a5f,False,False
Gemini 2.5 Pro,naive_string_matcher,50,20,a0a2280fe81812b0041bed3f59762cf0f13c5faee61d7bc6259dc075bde4ff41,True,False
Gemini 2.5 Pro,naive_string_matcher,42,17,d42e675e3adf243b3d35ccb6feee8525cd8b64e36e19f5c477c3ead808c11384,False,False
Gemini 2.5 Pro,naive_string_matcher,47,19,04cfb93f66c3b806aa99b515b68d2cd91a0dc73e2c6c1c560a391b62b05e10b9,False,False
Gemini 2.5 Pro,mst_prim,19,9,501d2da0b56aff2510333078e6db2b8bcfa08dea2393d2ef3cbbf0945d5c9f72,False,False
Gemini 2.5 Pro,naive_string_matcher,31,13,7f2c23cd10fbe4420152815543f700a8999af7bde921645e559f4d243e885ed1,False,False
Gemini 2.5 Pro,naive_string_matcher,38,16,bbb8fb123d35b0964af84b696269701fb59683af96a89e416892fec01f74456c,False,False
Gemini 2.5 Pro,naive_string_matcher,18,7,7303611078c2d7d930a80ededd28db9545a97fe4514e5ad6a910d1c84c2de532,False,False
Gemini 2.5 Pro,naive_string_matcher,52,21,ff9c563844f5c53b2a1a4ef4f43076ee43c0e6d548069eb4387c9477e49c43b3,False,False
Gemini 2.5 Pro,naive_string_matcher,60,25,1a4bbc6352e8f2eb9b61bd160440cf8586d5bd20cf65ba28760b8403ef3be6e5,False,False
Gemini 2.5 Pro,naive_string_matcher,46,18,ab1c48addd381f159360ec819dc268a8c8f6a823782a539af9881cabcab00905,False,False
Gemini 2.5 Pro,naive_string_matcher,53,22,d495fc83c746cc7453eb7ba75410f170934ada8422d33d2d3136ae142e469be6,False,False
Gemini 2.5 Pro,naive_string_matcher,57,23,7f45551629bc72d3fce184da2cfca9687553c90a582daaada3910d96692fe578,False,False
Gemini 2.5 Pro,naive_string_matcher,59,24,c4d5cd759ce2d2cdb51e23ec11152f7a5ee782fb9d1a33bb3f521d2eef590dfe,False,False
Gemini 2.5 Pro,quickselect,6,2,0fb032cef8582559c33803da60dbd720d0f1ea536bf0b6f7d8e8fc2e5e84f53d,False,False
Gemini 2.5 Pro,optimal_bst,10,5,1da9050b7910c45e853319e632cdbbb157328f1be017b6fb24dbed688c1aab03,False,False
Gemini 2.5 Pro,quickselect,8,4,dcf59db3b8d636acd9874700e0c8ee57a2d89d5e92ecf3f0ca839f24eca7a4a6,False,False
Gemini 2.5 Pro,optimal_bst,4,1,b342eddc958968b2a5eec57fb8347475ed5a949e0cdc7fad4e3b5bc87d04d5a0,False,False
Gemini 2.5 Pro,optimal_bst,6,3,b35cac606f1fe5c758a55d667438a40d93b2a366ab4bdb3aa6ba941161c0597c,False,False
Gemini 2.5 Pro,mst_prim,22,10,6b1996fc12be9e1bb30cb4affa84dfc9dcabf5f75b6337217bb91ef34c3fa529,False,False
Gemini 2.5 Pro,quickselect,21,7,ec839ba4a750927beb9dd3194f4105bdd82eab8838745d021b940ae2c7316f85,True,False
Gemini 2.5 Pro,quickselect,16,6,2a6d15acf70d812b63c9595425b33f917b8f6b1b373b1001ad703d80acf6ea44,True,False
Gemini 2.5 Pro,quickselect,5,1,9d82830d18c1fce7824366df6ba2a836f5263e5ee2f40f91070a30b50bf96f8e,False,False
Gemini 2.5 Pro,quickselect,7,3,d4922006ff374accd6e06b0df6b45252c6d869af80cdcb2058e746995707a1cf,True,True
Gemini 2.5 Pro,quickselect,22,8,ffe4928a48b0c26f8c9122b8fdf355271fbe526348d82351a7ef0dee8e6d18f5,False,False
Gemini 2.5 Pro,quickselect,26,10,64965f28f45c8d24931ca51bb2e5ed358022cca7b2ff23a71e28dcdb6278e0d2,False,False
Gemini 2.5 Pro,optimal_bst,5,2,f29a66cb5c8e0e61e0ee87aad7fcef9642c2c6e7eb66506f1522af2a7dcfe7f2,False,False
Gemini 2.5 Pro,quickselect,30,12,7cfe1ee841103bb46a02c719ed3c776b817ee932a83920be443c47cd1e54f393,False,False
Gemini 2.5 Pro,quickselect,41,19,bbb15c4a1a8019fae4af92cb2787613fa6646ba9a3c2e13cc9ea247e5f3523b5,False,False
Gemini 2.5 Pro,quickselect,23,9,8cd7cd7ffa5883a49864f5b7a9faea5275673a6eeb5ed8979034ef1317ec734e,False,False
Gemini 2.5 Pro,quickselect,37,17,0ec3d13e390424373694812a51322aea0970187273642defd001946349ae11bf,False,False
Gemini 2.5 Pro,optimal_bst,8,4,e188e5e82611c111cdf9c310e5ceec9adb7564466f937ff75f2bccb98218e5f6,False,False
